country,reference_date,Rt
The United Kingdom,2022-05-13,2.7960030281458486
The United Kingdom,2022-05-14,2.648020724724303
The United Kingdom,2022-05-15,2.509008212133673
The United Kingdom,2022-05-16,2.3774173090697355
The United Kingdom,2022-05-17,2.2439589277071557
The United Kingdom,2022-05-18,2.107084886741709
The United Kingdom,2022-05-19,1.9667951861733963
The United Kingdom,2022-05-20,1.8230898260022177
The United Kingdom,2022-05-21,1.6759688062281732
The United Kingdom,2022-05-22,1.5254321268512625
The United Kingdom,2022-05-23,1.3766484108190025
The United Kingdom,2022-05-24,1.2606293958164925
The United Kingdom,2022-05-25,1.1825437047912488
The United Kingdom,2022-05-26,1.1423913377432713
The United Kingdom,2022-05-27,1.1401722946725603
The United Kingdom,2022-05-28,1.1758865755791161
The United Kingdom,2022-05-29,1.2495341804629378
The United Kingdom,2022-05-30,1.354551927213359
The United Kingdom,2022-05-31,1.4515607231663783
The United Kingdom,2022-06-01,1.5339973862113274
The United Kingdom,2022-06-02,1.6018619163482075
The United Kingdom,2022-06-03,1.6551543135770177
The United Kingdom,2022-06-04,1.6938745778977589
The United Kingdom,2022-06-05,1.7180227093104299
The United Kingdom,2022-06-06,1.7277445135233738
The United Kingdom,2022-06-07,1.7239148247866423
The United Kingdom,2022-06-08,1.706679448808577
The United Kingdom,2022-06-09,1.6760383855891783
The United Kingdom,2022-06-10,1.6319916351284462
The United Kingdom,2022-06-11,1.5745391974263805
The United Kingdom,2022-06-12,1.5036810724829812
The United Kingdom,2022-06-13,1.4208017506089294
The United Kingdom,2022-06-14,1.3342081736683113
The United Kingdom,2022-06-15,1.2452848319718077
The United Kingdom,2022-06-16,1.154031725519419
The United Kingdom,2022-06-17,1.0604488543111446
The United Kingdom,2022-06-18,0.9645362183469848
The United Kingdom,2022-06-19,0.8662938176269395
The United Kingdom,2022-06-20,0.7717551417764641
The United Kingdom,2022-06-21,0.7171211285482898
The United Kingdom,2022-06-22,0.7084252675678717
The United Kingdom,2022-06-23,0.7456675588352101
The United Kingdom,2022-06-24,0.8288480023503046
The United Kingdom,2022-06-25,0.9579665981131557
The United Kingdom,2022-06-26,1.1330233461237627
The United Kingdom,2022-06-27,1.3410992129233892
The United Kingdom,2022-06-28,1.5046799977596137
The United Kingdom,2022-06-29,1.6108466671736978
The United Kingdom,2022-06-30,1.659599221165643
The United Kingdom,2022-07-01,1.6509376597354481
The United Kingdom,2022-07-02,1.584861982883114
The United Kingdom,2022-07-03,1.4613721906086403
The United Kingdom,2022-07-04,1.2912764664795178
The United Kingdom,2022-07-05,1.1394239119006904
The United Kingdom,2022-07-06,1.016622710439649
The United Kingdom,2022-07-07,0.9228728620963935
The United Kingdom,2022-07-08,0.8581743668709239
The United Kingdom,2022-07-09,0.8225272247632403
The United Kingdom,2022-07-10,0.8159314357733423
The United Kingdom,2022-07-11,0.834449251426954
The United Kingdom,2022-07-12,0.8544541808784177
The United Kingdom,2022-07-13,0.8720084756534564
The United Kingdom,2022-07-14,0.8871121357520706
The United Kingdom,2022-07-15,0.8997651611742601
The United Kingdom,2022-07-16,0.9099675519200252
The United Kingdom,2022-07-17,0.9177193079893653
The United Kingdom,2022-07-18,0.922990686184682
The United Kingdom,2022-07-19,0.9256032273203827
The United Kingdom,2022-07-20,0.9255271881988679
The United Kingdom,2022-07-21,0.9227625688201381
The United Kingdom,2022-07-22,0.9173093691841931
The United Kingdom,2022-07-23,0.9091675892910329
The United Kingdom,2022-07-24,0.8983372291406575
The United Kingdom,2022-07-25,0.8851856204828389
The United Kingdom,2022-07-26,0.8719167538162081
The United Kingdom,2022-07-27,0.8588979608905367
The United Kingdom,2022-07-28,0.8461292417058252
The United Kingdom,2022-07-29,0.8336105962620729
The United Kingdom,2022-07-30,0.8213420245592804
The United Kingdom,2022-07-31,0.8093235265974472
The United Kingdom,2022-08-01,0.796885721854601
The United Kingdom,2022-08-02,0.7800123271989046
The United Kingdom,2022-08-03,0.7580339621083851
The United Kingdom,2022-08-04,0.7309506265830427
The United Kingdom,2022-08-05,0.6987623206228771
The United Kingdom,2022-08-06,0.6614690442278887
The United Kingdom,2022-08-07,0.6190707973980771
The United Kingdom,2022-08-08,0.5739948296149704
The United Kingdom,2022-08-09,0.5408046377677356
The United Kingdom,2022-08-10,0.5219274713379002
The United Kingdom,2022-08-11,0.5173633303254646
The United Kingdom,2022-08-12,0.5271122147304285
The United Kingdom,2022-08-13,0.5511741245527921
The United Kingdom,2022-08-14,0.5895490597925553
The United Kingdom,2022-08-15,0.63946984883225
The United Kingdom,2022-08-16,0.6843334619670677
The United Kingdom,2022-08-17,0.7213727275795396
The United Kingdom,2022-08-18,0.7505876456696663
The United Kingdom,2022-08-19,0.7719782162374476
The United Kingdom,2022-08-20,0.7855444392828836
The United Kingdom,2022-08-21,0.791286314805974
The United Kingdom,2022-08-22,0.7901465267183028
The United Kingdom,2022-08-23,0.7877811784893719
The United Kingdom,2022-08-24,0.7851329540307649
The United Kingdom,2022-08-25,0.782201853342482
The United Kingdom,2022-08-26,0.7789878764245229
The United Kingdom,2022-08-27,0.775491023276888
The United Kingdom,2022-08-28,0.7717112938995772
The United Kingdom,2022-08-29,0.7676486882925901
The United Kingdom,2022-08-30,0.7633032064559272
The United Kingdom,2022-08-31,0.7586748483895882
The United Kingdom,2022-09-01,0.7537636140935733
